feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,2,2,0,2,2,10,2110,3,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,2,2,0,2,2,10,40,3,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,279,82,197,267,-115,30,105,1,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,105,104,1,85,103,26,241,482,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,124
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,15,331,3,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,4,211,2,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,8,8,0,8,8,18,943,18,0,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,10,10,0,10,10,20,282,14,0,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,13,1,12,12,-11,29,959,16,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,11,11,0,11,11,11,1945,137,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,20,20,0,20,20,12,520,103,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,7,7,0,7,7,18,1663,59,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,203,203,0,203,203,14,169,2,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,1,1,0,1,1,2,2282,76,0,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,1,0,6,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,9,9,0,9,9,16,550,68,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,1,1,0,1,1,15,281,22,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,15,299,11,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,8,8,0,8,8,14,6125,65,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,1,1,0,1,1,16,279,12,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,24,24,0,24,24,1,130,6,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,1,1,0,1,1,4,1291,38,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,977,977,0,977,977,19,17,31,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,145,145,0,145,145,17,26,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,9,0,31,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,42,42,0,42,42,10,675,104,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,3,3,0,3,3,14,289,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,1,1,0,1,1,3,181,3,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,5,5,0,5,5,6,1838,36,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,20,20,0,20,20,6,255,1,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,9,9,0,9,9,5,177,3,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,10,10,0,10,10,3,891,68,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,2,2,0,2,2,2,0,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,0,1268,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,0,240,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
798622,0,34668,5,0,977,30.47959184,3,112.4181543,0,977,27.07142857,2,109.8658969,0,197,3.265306122,0,20.39034937,0,977,30.09183673,3,112.0430936,-115,977,23.80612245,1,111.0316794,0,0,0,0,0,0,896,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,10,1,0,9,1,72,35,36,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,6,0,1,5,-1,70,35,55,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,0,0,0,0,0,0,35,32,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,9,9,0,9,9,7,35,89,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,9,0,0,9,0,69,35,36,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,12,6,6,10,0,43,35,42,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,24,24,0,24,24,13,35,133,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,12,1,11,11,-10,47,35,73,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,1,0,1,1,-1,29,38,18,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,10,0,10,10,-10,41,35,62,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,7,4,3,7,1,28,34,143,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,13,7,6,13,1,29,38,106,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,51,10,41,43,-31,43,40,205,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,6,1,1,5,0,56,35,62,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,33,4,5,25,-1,59,40,218,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,29,13,16,22,-3,31,34,250,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,37,17,20,36,-3,29,40,261,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,8,8,0,8,8,1,35,81,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,19,1,18,19,-17,40,40,139,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,11,3,8,11,-5,31,37,276,0,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,7,2,5,5,-3,40,38,40,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,15,2,13,14,-11,43,36,179,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,10,10,0,10,10,21,37,136,0,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,7,7,0,7,7,20,40,57,0,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,7,7,0,7,7,11,37,87,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,10,10,0,10,10,24,71,101,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,3,3,0,3,3,20,74,50,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,0,0,0,0,0,14,77,49,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,8,8,0,8,8,21,77,31,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,4,4,0,4,4,5,74,108,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,4,4,0,4,4,1,75,52,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,8,8,0,8,8,9,76,64,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,11,11,0,11,11,2,71,67,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,5,5,0,5,5,7,14,37,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,5,5,0,5,5,4,14,45,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,4,4,0,4,4,1,14,31,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
1743333,0,219898,7,1,1096,548.5,548.5,547.5,0,414,207,207,207,1,682,341.5,341.5,340.5,1,983,492,492,491,-268,-1,-134.5,-134.5,133.5,1,0,1,1,-1,34,158,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1743333,0,219898,7,1,1096,548.5,548.5,547.5,0,414,207,207,207,1,682,341.5,341.5,340.5,1,983,492,492,491,-268,-1,-134.5,-134.5,133.5,1096,414,682,983,-268,39,0,200,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,144
9386285,3,178083,4,0,982,348,205,376.5494655,0,165,91.75,101,65.79656146,0,840,256.25,92.5,345.3870112,0,851,310.25,195,322.8895903,-698,165,-164.5,-62.5,324.7356617,165,165,0,165,165,6,136,177,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,204
9386285,3,178083,4,0,982,348,205,376.5494655,0,165,91.75,101,65.79656146,0,840,256.25,92.5,345.3870112,0,851,310.25,195,322.8895903,-698,165,-164.5,-62.5,324.7356617,982,142,840,851,-698,47,281,245,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6
9386285,3,178083,4,0,982,348,205,376.5494655,0,165,91.75,101,65.79656146,0,840,256.25,92.5,345.3870112,0,851,310.25,195,322.8895903,-698,165,-164.5,-62.5,324.7356617,245,60,185,225,-125,37,324,196,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
9386285,3,178083,4,0,982,348,205,376.5494655,0,165,91.75,101,65.79656146,0,840,256.25,92.5,345.3870112,0,851,310.25,195,322.8895903,-698,165,-164.5,-62.5,324.7356617,0,0,0,0,0,0,299,242,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,585
257132,0,488,8,12,37,24.5,24.5,12.5,6,12,9,9,3,0,31,15.5,15.5,15.5,12,31,21.5,21.5,9.5,-25,12,-6.5,-6.5,18.5,37,6,31,31,-25,40,87,1,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
257132,0,488,8,12,37,24.5,24.5,12.5,6,12,9,9,3,0,31,15.5,15.5,15.5,12,31,21.5,21.5,9.5,-25,12,-6.5,-6.5,18.5,12,12,0,12,12,17,192,2,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1552629,0,64641,9,27,120,58.14285714,48,28.58285486,3,120,51.71428571,47,34.57378977,0,32,4.571428571,0,11.1976674,27,120,57.71428571,47,28.75370429,-29,120,47.14285714,47,42.02525965,34,34,0,34,34,4,108,52,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26
1552629,0,64641,9,27,120,58.14285714,48,28.58285486,3,120,51.71428571,47,34.57378977,0,32,4.571428571,0,11.1976674,27,120,57.71428571,47,28.75370429,-29,120,47.14285714,47,42.02525965,48,3,32,45,-29,50,71,47,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
1552629,0,64641,9,27,120,58.14285714,48,28.58285486,3,120,51.71428571,47,34.57378977,0,32,4.571428571,0,11.1976674,27,120,57.71428571,47,28.75370429,-29,120,47.14285714,47,42.02525965,47,47,0,47,47,13,46,44,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16
1552629,0,64641,9,27,120,58.14285714,48,28.58285486,3,120,51.71428571,47,34.57378977,0,32,4.571428571,0,11.1976674,27,120,57.71428571,47,28.75370429,-29,120,47.14285714,47,42.02525965,120,120,0,120,120,18,186,72,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23
1552629,0,64641,9,27,120,58.14285714,48,28.58285486,3,120,51.71428571,47,34.57378977,0,32,4.571428571,0,11.1976674,27,120,57.71428571,47,28.75370429,-29,120,47.14285714,47,42.02525965,64,64,0,64,64,6,360,46,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22
1552629,0,64641,9,27,120,58.14285714,48,28.58285486,3,120,51.71428571,47,34.57378977,0,32,4.571428571,0,11.1976674,27,120,57.71428571,47,28.75370429,-29,120,47.14285714,47,42.02525965,27,27,0,27,27,5,90,39,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27
1552629,0,64641,9,27,120,58.14285714,48,28.58285486,3,120,51.71428571,47,34.57378977,0,32,4.571428571,0,11.1976674,27,120,57.71428571,47,28.75370429,-29,120,47.14285714,47,42.02525965,67,67,0,67,67,10,129,87,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,46
1428454,138,57810,10,0,96,13.8,0.5,28.16664694,0,48,7.4,0.5,14.12232276,0,48,6.4,0,14.66424222,0,94,13.4,0.5,27.54342027,-12,11,1,0,5.966573556,96,48,48,94,0,27,178,1428,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25
